S. No,Critical Sector Entity Name,Corresponding CSE Domain Name,Identified Phishing/Suspected Domain Name,Phishing/Suspected Domains (i.e. Class Label),Evidence file name,Source of detection,Simulated_URL,Levenshtein_Ratio,Length_Difference,Domain_Age_Days,URL_Length,Num_Slashes,Num_Underscores,Num_Question_Marks,Num_Equal_Signs,Special_Chars_Count,Path_Length,Has_Query,Num_Subdomains,Domain_Length,Num_Dots,Num_Hyphens,Label
909,State Bank of India (SBI),sbi.co.in,prip.pages.dev,Phishing,,Tunneling Services,https://prip.pages.dev,0.2857142857142857,1.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,2.0,0.0,2
910,State Bank of India (SBI),sbi.co.in,gttt.pages.dev/,Phishing,,Tunneling Services,https://gttt.pages.dev/,0.0,1.0,12.0,23.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,14.0,2.0,0.0,2
911,State Bank of India (SBI),sbi.co.in,pevox.pages.dev,Phishing,,Tunneling Services,https://pevox.pages.dev,0.0,2.0,10.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,2.0,0.0,2
912,State Bank of India (SBI),sbi.co.in,sbikyc-4g.pages.dev/,Phishing,,Tunneling Services,https://sbikyc-4g.pages.dev/,0.5,6.0,12.0,28.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,19.0,2.0,1.0,2
913,State Bank of India (SBI),sbi.co.in,sbi-kyc.pages.dev/,Phishing,,Tunneling Services,https://sbi-kyc.pages.dev/,0.6,4.0,1.0,26.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,17.0,2.0,1.0,2
914,State Bank of India (SBI),sbi.co.in,a-2-6ua.pages.dev,Phishing,,Tunneling Services,https://a-2-6ua.pages.dev,0.0,4.0,11.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,2.0,2.0,2
915,State Bank of India (SBI),sbi.co.in,sbikyc-dy1.pages.dev/,Phishing,,Tunneling Services,https://sbikyc-dy1.pages.dev/,0.46153846153846156,7.0,1.0,29.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20.0,2.0,1.0,2
916,State Bank of India (SBI),sbi.co.in,biyuthj.pages.dev/,Phishing,,Tunneling Services,https://biyuthj.pages.dev/,0.4,4.0,14.0,26.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,17.0,2.0,0.0,2
917,State Bank of India (SBI),sbi.co.in,pqgib.pages.dev,Phishing,,Tunneling Services,https://pqgib.pages.dev,0.25,2.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,2.0,0.0,2
918,State Bank of India (SBI),sbi.co.in,aklp.pages.dev,Phishing,,Tunneling Services,https://aklp.pages.dev,0.0,1.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,2.0,0.0,2
919,State Bank of India (SBI),sbi.co.in,prcobl.pages.dev,Phishing,,Tunneling Services,https://prcobl.pages.dev,0.2222222222222222,3.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,2.0,0.0,2
920,State Bank of India (SBI),sbi.co.in,zzraz.pages.dev,Phishing,,Tunneling Services,https://zzraz.pages.dev,0.0,2.0,10.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,2.0,0.0,2
921,State Bank of India (SBI),sbi.co.in,ump11.pages.dev,Phishing,,Tunneling Services,https://ump11.pages.dev,0.0,2.0,14.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,2.0,0.0,2
922,State Bank of India (SBI),sbi.co.in,ump3.pages.dev/eAqD,Phishing,,Tunneling Services,https://ump3.pages.dev/eAqD,0.0,1.0,1.0,27.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,14.0,2.0,0.0,2
923,State Bank of India (SBI),sbi.co.in,qhuvp.pages.dev,Phishing,,Tunneling Services,https://qhuvp.pages.dev,0.0,2.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,2.0,0.0,2
924,State Bank of India (SBI),sbi.co.in,tripal-a.pages.dev,Phishing,,Tunneling Services,https://tripal-a.pages.dev,0.18181818181818182,5.0,5.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,2.0,1.0,2
925,State Bank of India (SBI),sbi.co.in,yaegcu.pages.dev,Phishing,,Tunneling Services,https://yaegcu.pages.dev,0.0,3.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,2.0,0.0,2
926,State Bank of India (SBI),sbi.co.in,orvkb.pages.dev,Phishing,,Tunneling Services,https://orvkb.pages.dev,0.25,2.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,2.0,0.0,2
927,State Bank of India (SBI),sbi.co.in,tyftrk.pages.dev,Phishing,,Tunneling Services,https://tyftrk.pages.dev,0.0,3.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,2.0,0.0,2
928,State Bank of India (SBI),sbi.co.in,prcibn.pages.dev,Phishing,,Tunneling Services,https://prcibn.pages.dev,0.2222222222222222,3.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,2.0,0.0,2
929,State Bank of India (SBI),sbi.co.in,apk5.pages.dev,Phishing,,Tunneling Services,https://apk5.pages.dev,0.0,1.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,2.0,0.0,2
930,State Bank of India (SBI),sbi.co.in,kilpzcmk.pages.dev,Phishing,,Tunneling Services,https://kilpzcmk.pages.dev,0.18181818181818182,5.0,6.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,2.0,0.0,2
931,State Bank of India (SBI),sbi.co.in,kop-3b3.pages.dev,Phishing,,Tunneling Services,https://kop-3b3.pages.dev,0.2,4.0,12.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,2.0,1.0,2
932,State Bank of India (SBI),sbi.co.in,sdf-89v.pages.dev,Phishing,,Tunneling Services,https://sdf-89v.pages.dev,0.2,4.0,6.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,2.0,1.0,2
933,State Bank of India (SBI),sbi.co.in,gooa.pages.dev/,Phishing,,Tunneling Services,https://gooa.pages.dev/,0.0,1.0,2.0,23.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,14.0,2.0,0.0,2
934,State Bank of India (SBI),sbi.co.in,ierbk.pages.dev,Phishing,,Tunneling Services,https://ierbk.pages.dev,0.25,2.0,13.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,2.0,0.0,2
935,State Bank of India (SBI),sbi.co.in,usehcs.pages.dev,Phishing,,Tunneling Services,https://usehcs.pages.dev,0.2222222222222222,3.0,9.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,2.0,0.0,2
936,State Bank of India (SBI),sbi.co.in,ifbib.pages.dev/bbx,Phishing,,Tunneling Services,https://ifbib.pages.dev/bbx,0.5,2.0,15.0,27.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,15.0,2.0,0.0,2
937,State Bank of India (SBI),sbi.co.in,irhvj.pages.dev,Phishing,,Tunneling Services,https://irhvj.pages.dev,0.25,2.0,8.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,2.0,0.0,2
938,State Bank of India (SBI),sbi.co.in,usjbo.pages.dev,Phishing,,Tunneling Services,https://usjbo.pages.dev,0.5,2.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,2.0,0.0,2
939,State Bank of India (SBI),sbi.co.in,idobog.pages.dev,Phishing,,Tunneling Services,https://idobog.pages.dev,0.2222222222222222,3.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,2.0,0.0,2
940,State Bank of India (SBI),sbi.co.in,yvys.pages.dev/,Phishing,,Tunneling Services,https://yvys.pages.dev/,0.2857142857142857,1.0,2.0,23.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,14.0,2.0,0.0,2
941,State Bank of India (SBI),sbi.co.in,edho.pages.dev/,Phishing,,Tunneling Services,https://edho.pages.dev/,0.0,1.0,13.0,23.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,14.0,2.0,0.0,2
942,State Bank of India (SBI),sbi.co.in,iehjjj.pages.dev,Phishing,,Tunneling Services,https://iehjjj.pages.dev,0.2222222222222222,3.0,10.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,2.0,0.0,2
943,State Bank of India (SBI),sbi.co.in,udyhji.pages.dev/,Phishing,,Tunneling Services,https://udyhji.pages.dev/,0.2222222222222222,3.0,1.0,25.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,16.0,2.0,0.0,2
944,State Bank of India (SBI),sbi.co.in,itjibj.pages.dev,Phishing,,Tunneling Services,https://itjibj.pages.dev,0.2222222222222222,3.0,9.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,2.0,0.0,2
945,State Bank of India (SBI),sbi.co.in,ysibih.pages.dev,Phishing,,Tunneling Services,https://ysibih.pages.dev,0.6666666666666666,3.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,2.0,0.0,2
946,State Bank of India (SBI),sbi.co.in,vmk.pages.dev,Phishing,,Tunneling Services,https://vmk.pages.dev,0.0,0.0,10.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,2.0,0.0,2
947,State Bank of India (SBI),sbi.co.in,usijop.pages.dev,Phishing,,Tunneling Services,https://usijop.pages.dev,0.4444444444444444,3.0,14.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,2.0,0.0,2
948,State Bank of India (SBI),sbi.co.in,yshhvk.pages.dev,Phishing,,Tunneling Services,https://yshhvk.pages.dev,0.2222222222222222,3.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,2.0,0.0,2
949,State Bank of India (SBI),sbi.co.in,rewarsdsbi.pages.dev/,Phishing,,Tunneling Services,https://rewarsdsbi.pages.dev/,0.46153846153846156,7.0,3.0,29.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20.0,2.0,0.0,2
950,State Bank of India (SBI),sbi.co.in,sah1v1bt.vercel.app,Phishing,,Tunneling Services,https://sah1v1bt.vercel.app,0.36363636363636365,5.0,5.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,2.0,0.0,2
951,State Bank of India (SBI),sbi.co.in,mals.vercel.app,Phishing,,Tunneling Services,https://mals.vercel.app,0.2857142857142857,1.0,14.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,2.0,0.0,2
952,State Bank of India (SBI),sbi.co.in,savchg8d.vercel.app,Phishing,,Tunneling Services,https://savchg8d.vercel.app,0.18181818181818182,5.0,10.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,2.0,0.0,2
953,State Bank of India (SBI),sbi.co.in,sacdyu3a.vercel.app,Phishing,,Tunneling Services,https://sacdyu3a.vercel.app,0.18181818181818182,5.0,4.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,2.0,0.0,2
954,State Bank of India (SBI),sbi.co.in,savc4hdty.vercel.app,Phishing,,Tunneling Services,https://savc4hdty.vercel.app,0.16666666666666666,6.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,2.0,0.0,2
955,State Bank of India (SBI),sbi.co.in,sagcd8af.vercel.app,Phishing,,Tunneling Services,https://sagcd8af.vercel.app,0.18181818181818182,5.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,2.0,0.0,2
956,State Bank of India (SBI),sbi.co.in,youn-delta.vercel.app,Phishing,,Tunneling Services,https://youn-delta.vercel.app,0.0,7.0,14.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,2.0,1.0,2
957,State Bank of India (SBI),sbi.co.in,sah5dyva.vercel.app,Phishing,,Tunneling Services,https://sah5dyva.vercel.app,0.18181818181818182,5.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,2.0,0.0,2
958,State Bank of India (SBI),sbi.co.in,sagdy6tcv.vercel.app,Phishing,,Tunneling Services,https://sagdy6tcv.vercel.app,0.16666666666666666,6.0,12.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,2.0,0.0,2
959,State Bank of India (SBI),sbi.co.in,sa3adtyv.vercel.app,Phishing,,Tunneling Services,https://sa3adtyv.vercel.app,0.18181818181818182,5.0,6.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,2.0,0.0,2
960,State Bank of India (SBI),sbi.co.in,sav1h4da.vercel.app/pwr,Phishing,,Tunneling Services,https://sav1h4da.vercel.app/pwr,0.18181818181818182,5.0,14.0,31.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,19.0,2.0,0.0,2
961,State Bank of India (SBI),sbi.co.in,sahcd1j3a.vercel.app/pwr,Phishing,,Tunneling Services,https://sahcd1j3a.vercel.app/pwr,0.16666666666666666,6.0,11.0,32.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,20.0,2.0,0.0,2
962,State Bank of India (SBI),sbi.co.in,saays5dvty.vercel.app/pwr,Phishing,,Tunneling Services,https://saays5dvty.vercel.app/pwr,0.15384615384615385,7.0,12.0,33.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,21.0,2.0,0.0,2
963,State Bank of India (SBI),sbi.co.in,sacd1otyac.vercel.app/uof,Phishing,,Tunneling Services,https://sacd1otyac.vercel.app/uof,0.15384615384615385,7.0,14.0,33.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,21.0,2.0,0.0,2
964,State Bank of India (SBI),sbi.co.in,sahd6jat.vercel.app,Phishing,,Tunneling Services,https://sahd6jat.vercel.app,0.18181818181818182,5.0,5.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,2.0,0.0,2
965,State Bank of India (SBI),sbi.co.in,sahcd7ya.vercel.app,Phishing,,Tunneling Services,https://sahcd7ya.vercel.app,0.18181818181818182,5.0,15.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,2.0,0.0,2
966,State Bank of India (SBI),sbi.co.in,sah1vd2nty.vercel.app,Phishing,,Tunneling Services,https://sah1vd2nty.vercel.app,0.15384615384615385,7.0,13.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,2.0,0.0,2
967,State Bank of India (SBI),sbi.co.in,say1uvga.vercel.app,Phishing,,Tunneling Services,https://say1uvga.vercel.app,0.18181818181818182,5.0,10.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,2.0,0.0,2
968,State Bank of India (SBI),sbi.co.in,shaidty8dv.vercel.app/gor,Phishing,,Tunneling Services,https://shaidty8dv.vercel.app/gor,0.3076923076923077,7.0,1.0,33.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,21.0,2.0,0.0,2
969,State Bank of India (SBI),sbi.co.in,vndns.vercel.app,Phishing,,Tunneling Services,https://vndns.vercel.app,0.25,2.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,2.0,0.0,2
970,State Bank of India (SBI),sbi.co.in,sav6ftyuj.vercel.app/qml,Phishing,,Tunneling Services,https://sav6ftyuj.vercel.app/qml,0.16666666666666666,6.0,6.0,32.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,20.0,2.0,0.0,2
971,State Bank of India (SBI),sbi.co.in,syeh2vfty.vercel.app/sg,Phishing,,Tunneling Services,https://syeh2vfty.vercel.app/sg,0.16666666666666666,6.0,10.0,31.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,20.0,2.0,0.0,2
972,State Bank of India (SBI),sbi.co.in,kldss.vercel.app/,Phishing,,Tunneling Services,https://kldss.vercel.app/,0.25,2.0,2.0,25.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,16.0,2.0,0.0,2
973,State Bank of India (SBI),sbi.co.in,shab3vta.vercel.app/pwr,Phishing,,Tunneling Services,https://shab3vta.vercel.app/pwr,0.36363636363636365,5.0,9.0,31.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,19.0,2.0,0.0,2
974,State Bank of India (SBI),sbi.co.in,syertv2aj.vercel.app,Phishing,,Tunneling Services,https://syertv2aj.vercel.app,0.16666666666666666,6.0,14.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,2.0,0.0,2
975,State Bank of India (SBI),sbi.co.in,shaty7dv.vercel.app,Phishing,,Tunneling Services,https://shaty7dv.vercel.app,0.18181818181818182,5.0,14.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,2.0,0.0,2
976,State Bank of India (SBI),sbi.co.in,shgav5ya.vercel.app,Phishing,,Tunneling Services,https://shgav5ya.vercel.app,0.18181818181818182,5.0,4.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,2.0,0.0,2
977,State Bank of India (SBI),sbi.co.in,svaswer1.vercel.app,Phishing,,Tunneling Services,https://svaswer1.vercel.app,0.18181818181818182,5.0,8.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,2.0,0.0,2
978,State Bank of India (SBI),sbi.co.in,shaidty8dv.vercel.app,Phishing,,Tunneling Services,https://shaidty8dv.vercel.app,0.3076923076923077,7.0,15.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,2.0,0.0,2
979,State Bank of India (SBI),sbi.co.in,shay1ucv.vercel.app,Phishing,,Tunneling Services,https://shay1ucv.vercel.app,0.18181818181818182,5.0,15.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,2.0,0.0,2
980,State Bank of India (SBI),sbi.co.in,syajd1ga.vercel.app,Phishing,,Tunneling Services,https://syajd1ga.vercel.app,0.18181818181818182,5.0,5.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,2.0,0.0,2
981,State Bank of India (SBI),sbi.co.in,shaj3dy.vercel.app,Phishing,,Tunneling Services,https://shaj3dy.vercel.app,0.2,4.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,2.0,0.0,2
982,State Bank of India (SBI),sbi.co.in,sha2yeva.vercel.app,Phishing,,Tunneling Services,https://sha2yeva.vercel.app,0.18181818181818182,5.0,8.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,2.0,0.0,2
983,State Bank of India (SBI),sbi.co.in,sahjj3vdy.vercel.app,Phishing,,Tunneling Services,https://sahjj3vdy.vercel.app,0.16666666666666666,6.0,12.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,2.0,0.0,2
984,State Bank of India (SBI),sbi.co.in,sjab7vdt.vercel.app,Phishing,,Tunneling Services,https://sjab7vdt.vercel.app,0.36363636363636365,5.0,5.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,2.0,0.0,2
985,State Bank of India (SBI),sbi.co.in,styvsais.vercel.app,Phishing,,Tunneling Services,https://styvsais.vercel.app,0.36363636363636365,5.0,14.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,2.0,0.0,2
986,State Bank of India (SBI),sbi.co.in,sakd3yvha.vercel.app,Phishing,,Tunneling Services,https://sakd3yvha.vercel.app,0.16666666666666666,6.0,12.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,2.0,0.0,2
987,State Bank of India (SBI),sbi.co.in,sua4ydha.vercel.app,Phishing,,Tunneling Services,https://sua4ydha.vercel.app,0.18181818181818182,5.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,2.0,0.0,2
988,State Bank of India (SBI),sbi.co.in,ssft2yb.vercel.app,Phishing,,Tunneling Services,https://ssft2yb.vercel.app,0.4,4.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,2.0,0.0,2
989,State Bank of India (SBI),sbi.co.in,shay9ua.vercel.app,Phishing,,Tunneling Services,https://shay9ua.vercel.app,0.2,4.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,2.0,0.0,2
990,State Bank of India (SBI),sbi.co.in,sajv3dny.vercel.app,Phishing,,Tunneling Services,https://sajv3dny.vercel.app,0.18181818181818182,5.0,14.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,2.0,0.0,2
991,State Bank of India (SBI),sbi.co.in,syuc1ia.vercel.app,Phishing,,Tunneling Services,https://syuc1ia.vercel.app,0.4,4.0,5.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,2.0,0.0,2
992,State Bank of India (SBI),sbi.co.in,sja2bvr.vercel.app,Phishing,,Tunneling Services,https://sja2bvr.vercel.app,0.4,4.0,11.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,2.0,0.0,2
993,State Bank of India (SBI),sbi.co.in,fresh-self-chi.vercel.app,Phishing,,Tunneling Services,https://fresh-self-chi.vercel.app,0.23529411764705882,11.0,10.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,2.0,2.0,2
994,State Bank of India (SBI),sbi.co.in,ahsh.vercel.app,Phishing,,Tunneling Services,https://ahsh.vercel.app,0.2857142857142857,1.0,8.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,2.0,0.0,2
995,State Bank of India (SBI),sbi.co.in,sdzxxs.vercel.app,Phishing,,Tunneling Services,https://sdzxxs.vercel.app,0.2222222222222222,3.0,6.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,2.0,0.0,2
996,State Bank of India (SBI),sbi.co.in,vssa-silk.vercel.app,Phishing,,Tunneling Services,https://vssa-silk.vercel.app,0.3333333333333333,6.0,4.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,2.0,1.0,2
997,State Bank of India (SBI),sbi.co.in,s1srahb.vercel.app/,Phishing,,Tunneling Services,https://s1srahb.vercel.app/,0.4,4.0,14.0,27.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,18.0,2.0,0.0,2
998,State Bank of India (SBI),sbi.co.in,lioou.vercel.app,Phishing,,Tunneling Services,https://lioou.vercel.app,0.25,2.0,4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,2.0,0.0,2
999,State Bank of India (SBI),sbi.co.in,thiol.vercel.app,Phishing,,Tunneling Services,https://thiol.vercel.app,0.25,2.0,15.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,2.0,0.0,2
1000,State Bank of India (SBI),sbi.co.in,new-contact.vercel.app,Phishing,,Tunneling Services,https://new-contact.vercel.app,0.0,8.0,12.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,1.0,2
1001,State Bank of India (SBI),sbi.co.in,new-contect-del.vercel.app,Phishing,,Tunneling Services,https://new-contect-del.vercel.app,0.0,12.0,15.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,2.0,2.0,2
1002,State Bank of India (SBI),sbi.co.in,um-ten.vercel.app,Phishing,,Tunneling Services,https://um-ten.vercel.app,0.0,3.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,2.0,1.0,2
1003,State Bank of India (SBI),sbi.co.in,devdm.vercel.app,Phishing,,Tunneling Services,https://devdm.vercel.app,0.0,2.0,11.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,2.0,0.0,2
1004,State Bank of India (SBI),sbi.co.in,shgav5ya.vercel.app/pwr,Phishing,,Tunneling Services,https://shgav5ya.vercel.app/pwr,0.18181818181818182,5.0,8.0,31.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,19.0,2.0,0.0,2
1005,State Bank of India (SBI),sbi.co.in,nxms.vercel.app,Phishing,,Tunneling Services,https://nxms.vercel.app,0.2857142857142857,1.0,14.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,2.0,0.0,2
1006,State Bank of India (SBI),sbi.co.in,sahj5dvty.vercel.app,Phishing,,Tunneling Services,https://sahj5dvty.vercel.app,0.16666666666666666,6.0,10.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,2.0,0.0,2
1007,State Bank of India (SBI),sbi.co.in,mkloi.vercel.app,Phishing,,Tunneling Services,https://mkloi.vercel.app,0.25,2.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,2.0,0.0,2
1008,State Bank of India (SBI),sbi.co.in,hgfhjk-khfx.vercel.app/firstpage.html,Phishing,,Tunneling Services,https://hgfhjk-khfx.vercel.app/firstpage.html,0.0,8.0,13.0,45.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,22.0,2.0,1.0,2
1009,State Bank of India (SBI),sbi.co.in,bvcdm.vercel.app,Phishing,,Tunneling Services,https://bvcdm.vercel.app,0.25,2.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,2.0,0.0,2
1010,State Bank of India (SBI),sbi.co.in,hgfhjk-wour.vercel.app,Phishing,,Tunneling Services,https://hgfhjk-wour.vercel.app,0.0,8.0,7.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,1.0,2
1011,State Bank of India (SBI),sbi.co.in,dagsa.vercel.app,Phishing,,Tunneling Services,https://dagsa.vercel.app,0.25,2.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,2.0,0.0,2
1012,State Bank of India (SBI),sbi.co.in,srthgjh-6576.vercel.app/firstpage.html,Phishing,,Tunneling Services,https://srthgjh-6576.vercel.app/firstpage.html,0.13333333333333333,9.0,15.0,46.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,23.0,2.0,1.0,2
1013,State Bank of India (SBI),sbi.co.in,ndjs-lovat.vercel.app/,Phishing,,Tunneling Services,https://ndjs-lovat.vercel.app/,0.15384615384615385,7.0,2.0,30.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,21.0,2.0,1.0,2
1014,State Bank of India (SBI),sbi.co.in,srthgjh-6576.vercel.app,Phishing,,Tunneling Services,https://srthgjh-6576.vercel.app,0.13333333333333333,9.0,6.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,1.0,2
1015,State Bank of India (SBI),sbi.co.in,vbhg.vercel.app,Phishing,,Tunneling Services,https://vbhg.vercel.app,0.2857142857142857,1.0,14.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,2.0,0.0,2
